online_order,book_table,rate,votes,location,rest_type,cuisines,cost,menu_item
1,0,4.0,65,28,9,217,600.0,4490
1,1,4.1,448,28,20,695,700.0,5047
1,0,4.0,203,0,14,350,500.0,5047
1,0,3.1,166,3,62,1219,600.0,5047
1,1,4.1,1320,28,20,1222,1200.0,5047
1,0,4.0,116,28,20,604,400.0,5047
1,0,4.4,288,3,12,217,400.0,5047
1,0,2.7,85,28,13,496,500.0,5047
1,0,3.9,124,0,62,1196,400.0,5047
1,0,3.6,323,3,41,1476,800.0,5047
1,0,3.7,51,3,62,1156,300.0,5047
1,0,4.2,229,28,20,1296,1000.0,5047
1,0,2.8,102,3,62,1196,350.0,5047
1,0,4.0,76,28,62,1023,150.0,5047
1,0,3.9,42,28,30,817,250.0,5047
1,0,3.9,239,28,30,789,500.0,5047
1,0,3.7,55,28,62,1620,200.0,5047
1,0,3.9,178,28,30,767,400.0,5047
1,0,3.4,224,3,62,1059,400.0,5047
1,0,3.9,199,0,62,1451,300.0,5047
1,1,4.0,1010,28,58,882,1300.0,5047
1,1,3.8,72,28,62,1496,400.0,5047
0,1,4.1,1000,3,21,50,800.0,5047
1,0,3.8,613,0,13,472,600.0,5047
1,0,2.9,42,0,62,1432,250.0,5047
1,0,3.7,194,0,62,1156,400.0,5047
0,0,4.3,423,3,30,956,150.0,5047
1,0,3.7,158,30,20,251,700.0,5047
1,1,4.1,1403,28,26,1296,1100.0,971
1,0,3.9,153,28,41,427,400.0,5047
1,1,2.9,90,3,20,1449,800.0,5047
1,0,3.1,140,0,20,1182,600.0,5047
1,0,4.1,463,0,13,344,500.0,5047
1,0,4.2,384,3,72,1465,600.0,4167
0,0,4.0,177,3,62,1112,400.0,5047
1,0,3.6,70,0,62,1248,350.0,2425
1,1,4.0,790,28,20,696,1300.0,5047
1,0,3.9,92,28,62,1602,300.0,5047
0,0,4.1,131,3,69,1121,400.0,5047
1,0,3.8,89,28,30,957,400.0,5047
1,0,3.0,57,30,62,1329,400.0,5047
1,0,3.8,92,3,41,674,1100.0,5047
1,0,3.0,57,28,20,604,650.0,5047
1,0,4.3,133,28,29,181,300.0,5047
0,0,4.0,164,3,0,769,250.0,5047
1,0,3.9,161,28,29,1209,500.0,3314
1,0,4.0,308,30,13,388,750.0,5047
1,0,2.6,208,28,20,602,650.0,5047
1,0,3.4,116,3,20,1423,400.0,5047
1,0,2.7,48,3,65,549,650.0,5047
1,0,3.7,127,28,13,467,700.0,5047
1,1,3.9,727,28,13,416,800.0,5047
0,0,3.9,125,3,13,446,500.0,5047
1,0,2.6,170,3,20,978,600.0,5047
0,0,3.8,89,3,20,1196,550.0,5047
1,0,4.0,507,28,19,460,1000.0,5047
1,0,3.8,254,0,20,521,550.0,5047
1,0,2.8,334,3,20,1196,500.0,5047
0,0,3.8,69,3,14,350,700.0,5047
1,1,4.1,842,28,21,1546,1100.0,2359
1,0,4.0,88,28,0,181,500.0,5047
1,0,3.5,283,0,62,206,350.0,5047
1,1,4.1,293,28,20,938,500.0,5047
0,0,2.9,106,3,20,1196,450.0,5047
1,0,3.0,61,0,13,332,650.0,5047
0,0,2.8,80,3,20,46,650.0,5047
1,1,4.0,347,28,20,1295,1000.0,5047
1,0,3.4,186,3,20,1598,450.0,5047
0,0,4.0,93,3,72,181,800.0,5047
0,0,2.4,183,3,29,1156,450.0,5047
0,0,2.9,85,3,62,1615,250.0,5047
0,0,3.4,66,3,20,590,800.0,5047
0,0,2.9,58,3,62,203,250.0,5047
0,0,3.6,162,3,20,1196,500.0,5047
0,0,2.7,67,3,41,1451,300.0,5047
0,0,2.2,90,3,20,1196,750.0,5047
0,0,2.4,96,3,20,1292,500.0,5047
1,0,4.0,101,3,20,1079,500.0,5047
1,1,3.8,560,28,20,1156,800.0,5047
1,0,3.7,243,28,20,286,450.0,5047
1,0,3.2,148,3,62,1547,250.0,5047
0,0,2.3,291,3,20,1600,250.0,5047
1,1,3.9,1337,3,46,7,1700.0,5047
0,0,4.0,65,3,30,956,200.0,5047
1,0,3.6,43,28,20,583,600.0,5047
1,0,3.7,46,0,20,1156,400.0,2416
1,0,3.7,46,0,30,960,150.0,5047
1,0,3.7,117,28,62,1156,150.0,5047
1,1,4.4,2487,3,57,1343,900.0,5047
1,0,3.2,66,3,20,1196,600.0,5047
0,1,4.1,1187,28,26,979,1200.0,5047
0,0,4.3,353,28,20,1416,1200.0,5047
0,1,4.2,1212,28,20,1490,1200.0,5047
1,0,3.7,115,0,20,565,550.0,5047
1,0,4.1,952,28,20,1614,400.0,5047
0,0,3.8,915,28,20,1156,600.0,5047
1,0,3.7,135,0,20,1196,500.0,5047
0,1,4.1,466,28,20,1064,700.0,5047
0,0,3.8,115,28,62,1209,350.0,5047
0,0,3.9,61,28,72,1052,400.0,5047
0,0,3.9,86,28,30,949,250.0,5047
0,0,4.0,193,28,20,1555,500.0,5047
0,0,3.8,82,28,47,1472,1000.0,5047
0,0,3.9,115,28,62,1547,200.0,5047
0,0,3.7,28,0,20,1196,500.0,5047
0,0,3.2,63,28,3,191,600.0,5047
0,0,3.1,44,0,29,1196,500.0,5047
0,0,3.5,65,28,20,1420,750.0,5047
0,0,2.7,76,0,62,1196,500.0,5047
0,0,2.6,75,0,62,1438,400.0,5047
0,0,3.0,55,28,20,65,800.0,5047
0,0,3.7,48,28,20,1335,800.0,5047
0,0,2.9,39,28,72,857,500.0,5047
1,0,3.9,193,28,20,1589,400.0,5047
1,0,3.9,63,3,62,1487,200.0,5047
1,0,3.8,186,28,13,339,500.0,5047
1,0,3.3,28,3,72,282,400.0,5047
0,0,4.3,423,3,30,956,150.0,5047
0,0,4.0,102,3,0,175,400.0,5047
0,0,4.1,131,3,69,1121,400.0,5047
0,0,4.0,164,3,0,769,250.0,5047
1,0,3.9,102,3,13,352,450.0,5047
1,0,3.9,70,3,30,767,350.0,5047
1,0,3.9,188,3,30,959,400.0,5047
0,0,3.8,46,3,35,961,300.0,5047
1,0,4.4,677,3,45,772,500.0,5047
1,0,3.9,40,3,41,442,400.0,5047
1,0,3.9,99,3,30,956,400.0,5047
0,0,4.0,93,3,72,181,800.0,5047
0,0,3.8,69,3,14,350,700.0,5047
1,0,4.1,41,3,29,181,500.0,5047
0,0,4.0,65,3,30,956,200.0,5047
1,1,4.1,448,28,20,695,700.0,5047
1,0,4.1,46,28,13,502,600.0,5047
1,0,4.3,132,28,29,181,300.0,5047
1,0,4.1,237,28,30,791,500.0,5047
1,0,3.9,239,28,30,789,500.0,5047
0,0,4.1,521,28,13,404,550.0,5047
0,0,4.0,319,28,30,773,500.0,5047
1,0,3.8,89,28,30,957,400.0,5047
0,0,3.2,63,28,3,191,600.0,5047
0,0,2.9,231,28,30,793,800.0,5047
1,0,4.5,1179,0,29,930,500.0,5047
1,0,3.6,796,3,20,286,550.0,5047
1,1,3.8,500,3,20,1437,1000.0,5047
1,1,3.9,681,3,20,1274,800.0,5047
1,0,3.8,207,3,20,237,700.0,5047
1,0,4.0,532,3,20,610,800.0,5047
1,0,4.2,421,3,20,604,700.0,5047
1,0,3.9,319,3,20,1196,650.0,5047
1,1,4.1,1025,3,20,1156,1000.0,5047
1,1,3.6,225,3,20,286,700.0,5047
0,1,4.0,200,3,13,383,700.0,5047
1,1,4.0,739,3,20,296,800.0,5047
0,0,3.8,149,3,20,1058,400.0,5047
1,0,3.9,102,3,13,352,450.0,5047
1,0,3.7,110,3,20,43,800.0,5047
1,0,3.7,171,3,13,332,300.0,5047
1,0,3.7,37,3,13,359,400.0,5047
1,1,3.9,1227,3,20,116,900.0,5047
0,0,3.9,124,3,13,446,500.0,5047
1,0,2.8,335,3,20,1196,500.0,5047
1,0,3.9,49,3,13,332,600.0,5047
0,0,3.8,89,3,20,1196,550.0,5047
1,0,2.7,425,3,20,1597,400.0,5047
1,0,4.0,101,3,20,1079,500.0,5047
1,0,3.2,133,3,20,1209,500.0,5047
0,0,2.7,160,3,20,604,850.0,5047
1,0,3.4,186,3,20,1598,450.0,5047
0,0,3.8,69,3,14,350,700.0,5047
0,0,3.7,311,3,20,1355,400.0,5047
1,0,4.4,288,3,12,217,400.0,5047
1,1,3.5,551,3,20,1236,600.0,5047
1,0,3.0,122,3,20,609,500.0,5047
0,0,2.9,106,3,20,1196,450.0,5047
0,1,2.9,200,3,20,602,1000.0,5047
1,0,3.2,66,3,20,1196,600.0,5047
0,0,2.8,80,3,20,46,650.0,5047
1,0,2.6,170,3,20,978,600.0,5047
0,0,3.4,66,3,20,590,800.0,5047
0,0,3.6,162,3,20,1196,500.0,5047
1,1,2.9,90,3,20,1449,800.0,5047
0,0,2.2,90,3,20,1196,750.0,5047
0,0,2.4,96,3,20,1292,500.0,5047
1,0,3.4,116,3,20,1423,400.0,5047
1,0,3.6,132,3,12,1652,250.0,5047
1,0,3.8,55,3,62,1589,300.0,5047
1,0,3.0,114,3,20,521,1000.0,5047
0,0,2.3,291,3,20,1600,250.0,5047
1,1,3.8,257,3,20,73,800.0,5047
1,0,4.0,398,3,62,1589,400.0,5047
0,0,4.0,177,3,62,1112,400.0,5047
1,0,4.0,256,3,62,322,500.0,5047
1,0,3.9,78,3,62,1156,400.0,5047
1,0,3.8,312,3,62,1156,400.0,5047
1,0,3.7,168,3,62,1110,600.0,5047
0,0,4.1,315,3,62,1322,500.0,5047
1,0,3.7,108,3,62,1084,600.0,5047
1,0,3.7,314,3,62,1474,800.0,5047
1,0,3.9,188,3,30,959,400.0,5047
1,0,3.7,139,3,62,1268,400.0,5047
1,0,3.8,472,3,62,323,600.0,5047
1,0,3.8,369,3,62,322,400.0,5047
0,0,3.9,197,3,62,1547,150.0,5047
0,0,3.8,46,3,35,961,300.0,5047
0,0,3.3,50,3,41,521,400.0,5047
1,0,3.9,201,3,62,1196,250.0,5047
1,0,4.2,289,3,62,6,400.0,5047
1,0,3.2,144,3,62,1218,350.0,5047
1,0,3.4,224,3,62,1059,400.0,5047
1,0,3.1,166,3,62,1219,600.0,5047
1,0,3.2,167,3,62,1507,600.0,5047
1,0,4.0,597,3,62,1156,400.0,5047
1,0,3.8,56,3,62,300,500.0,5047
1,0,3.6,137,3,62,84,300.0,5047
1,0,3.9,114,3,62,1190,500.0,5047
1,0,3.9,75,3,62,1451,200.0,5047
1,0,3.2,148,3,62,1547,250.0,5047
1,0,2.4,204,3,62,1465,750.0,5047
1,0,2.9,153,3,62,197,600.0,5047
1,0,3.9,63,3,62,1487,200.0,5047
1,0,2.7,48,3,65,549,650.0,5047
1,0,3.8,170,3,62,1256,250.0,5047
1,0,3.8,92,3,41,674,1100.0,5047
1,0,2.8,102,3,62,1196,350.0,5047
0,0,3.5,56,3,62,1587,400.0,5047
0,0,2.9,85,3,62,1615,250.0,5047
0,0,2.9,58,3,62,203,250.0,5047
1,0,3.7,51,3,62,1156,300.0,5047
1,0,4.0,212,3,62,1156,400.0,5047
1,0,3.8,182,3,41,1181,600.0,5047
1,0,2.4,158,3,62,1196,300.0,5047
1,0,3.6,323,3,41,1476,800.0,5047
1,0,3.1,175,3,62,42,250.0,5047
0,0,4.5,2781,28,21,1170,1200.0,5047
0,1,4.7,3844,28,20,1325,1600.0,5047
0,0,4.3,353,28,20,1416,1200.0,5047
1,1,4.4,4312,28,52,625,1600.0,5047
0,1,4.3,1196,28,5,803,1500.0,5047
0,1,4.6,311,28,20,1436,1300.0,5047
0,1,4.2,1212,28,20,1490,1200.0,5047
0,1,4.1,1235,28,20,1423,800.0,5047
0,1,3.9,1763,28,4,899,1300.0,5047
1,1,4.1,1538,28,20,165,1000.0,5047
1,0,4.1,954,28,20,1614,400.0,5047
1,1,4.1,585,28,21,688,1200.0,5047
1,0,4.2,374,28,20,266,750.0,5047
1,1,4.2,1028,28,21,614,1100.0,5047
1,1,4.1,448,28,20,695,700.0,5047
0,1,4.1,1187,28,26,979,1200.0,5047
1,0,4.0,180,28,20,1214,550.0,5047
1,1,4.0,1010,28,58,882,1300.0,5047
1,0,4.2,230,28,20,1296,1000.0,5047
1,1,4.1,842,28,21,1546,1100.0,5047
1,1,4.1,1320,28,20,1222,1200.0,5047
1,1,4.0,790,28,20,696,1300.0,5047
0,0,3.8,915,28,20,1156,600.0,5047
1,1,3.8,756,28,20,1156,1000.0,5047
1,0,3.9,34,28,20,1091,750.0,5047
1,1,4.0,347,28,20,1295,1000.0,5047
1,1,4.1,293,28,20,938,500.0,5047
1,0,3.9,347,28,20,609,600.0,5047
1,0,4.1,587,28,20,558,700.0,5047
1,0,4.0,1306,28,20,625,750.0,5047
0,1,4.1,466,28,20,1064,700.0,5047
0,0,4.0,129,28,62,1589,300.0,5047
1,0,3.7,217,28,20,1423,500.0,5047
0,0,3.8,115,28,62,1209,350.0,5047
0,0,3.8,59,28,20,1423,400.0,5047
0,0,3.7,535,28,20,1304,950.0,5047
0,0,3.8,228,28,62,1250,400.0,5047
1,0,3.9,178,28,20,1589,450.0,5047
1,1,3.9,727,28,13,416,800.0,5047
1,0,3.7,243,28,20,286,450.0,5047
0,0,4.1,521,28,13,404,550.0,5047
0,0,2.9,51,28,20,1451,600.0,5047
1,1,4.4,4381,28,22,1468,600.0,5047
0,0,4.0,193,28,20,1555,500.0,5047
0,0,3.8,177,28,62,1366,400.0,5047
0,1,3.9,165,28,20,1592,1000.0,5047
0,0,3.4,97,28,21,1559,1100.0,5047
1,0,3.7,132,28,13,504,400.0,5047
0,0,3.8,82,28,47,1472,1000.0,5047
1,0,3.9,407,28,20,1196,500.0,5047
1,0,3.8,46,28,13,318,450.0,5047
0,0,3.3,177,28,20,1222,950.0,5047
1,0,3.8,146,28,20,521,600.0,5047
1,0,3.1,320,28,20,1384,600.0,5047
0,0,3.4,48,28,13,436,550.0,5047
0,0,2.3,175,28,20,1156,450.0,5047
1,0,3.1,64,28,20,1554,750.0,5047
0,0,3.5,65,28,20,1420,750.0,5047
0,0,3.0,55,28,20,65,800.0,5047
0,0,3.7,48,28,20,1335,800.0,5047
1,0,3.0,57,28,20,604,650.0,5047
1,0,3.7,127,28,13,467,700.0,5047
1,0,2.5,321,28,62,1241,400.0,5047
1,0,3.9,92,28,62,1602,300.0,5047
0,0,3.9,115,28,62,1547,200.0,5047
1,0,3.9,386,28,62,1476,600.0,5047
1,0,3.3,212,28,62,236,350.0,5047
0,0,2.9,231,28,30,793,800.0,5047
1,0,3.9,62,28,62,324,300.0,5047
1,1,4.1,612,0,21,141,1500.0,5047
1,0,4.0,827,0,20,1490,500.0,5047
1,0,3.9,362,0,20,1156,600.0,5047
1,0,3.7,135,0,20,1196,500.0,5047
1,0,4.0,244,0,62,202,400.0,5047
1,0,3.0,102,0,20,1589,600.0,5047
1,0,3.7,115,0,20,565,550.0,5047
1,0,4.2,465,0,62,1179,300.0,5047
1,0,3.9,173,0,62,1461,250.0,5047
1,0,4.1,83,0,62,856,400.0,5047
1,0,4.0,107,0,62,1156,300.0,5047
0,0,3.7,28,0,20,1196,500.0,5047
1,0,3.7,194,0,62,1156,400.0,5047
0,0,2.7,76,0,62,1196,500.0,5047
0,0,2.6,75,0,62,1438,400.0,5047
1,0,2.9,126,0,62,565,300.0,5047
1,0,3.9,435,0,20,197,650.0,5047
1,0,2.9,255,0,62,1156,250.0,5047
1,1,4.4,2488,3,57,1343,900.0,5047
1,1,4.4,2237,3,21,744,1200.0,5047
1,1,3.9,1337,3,46,7,1700.0,5047
1,1,3.9,681,3,20,1274,800.0,5047
0,0,4.5,2781,28,21,1170,1200.0,5047
1,1,4.4,4312,28,52,625,1600.0,5047
0,1,3.9,1763,28,4,899,1300.0,5047
1,1,4.1,585,28,21,688,1200.0,5047
0,1,4.1,1187,28,26,979,1200.0,5047
1,1,4.0,1010,28,58,882,1300.0,5047
1,1,4.1,842,28,21,1546,1100.0,5047
0,0,3.4,97,28,21,1559,1100.0,5047
1,1,4.1,612,0,21,141,1500.0,5047
1,1,4.2,2022,30,20,1416,1000.0,5047
0,0,3.8,166,4,20,1406,600.0,5047
1,0,3.8,286,4,20,1156,600.0,5047
0,1,4.1,2303,30,20,1196,950.0,5047
1,1,4.1,2339,30,20,1206,1500.0,5047
1,0,4.4,4884,30,20,1402,750.0,2096
1,1,4.1,775,1,20,1386,800.0,5047
1,0,3.8,918,1,16,484,800.0,1684
1,0,3.8,74,85,20,672,1000.0,4132
1,0,4.1,139,30,20,1277,550.0,5047
0,1,3.8,176,30,20,1158,1350.0,5047
1,1,3.8,584,30,20,1381,1200.0,5047
0,1,4.3,633,30,16,413,800.0,5047
0,1,4.1,102,30,13,379,800.0,5047
1,1,4.6,1755,4,22,1468,600.0,5047
1,0,3.9,240,4,13,332,700.0,5047
0,0,3.8,148,4,22,1194,550.0,5047
1,0,4.0,219,4,13,455,600.0,5047
1,0,4.1,216,4,13,391,500.0,5047
1,0,3.7,514,4,13,458,600.0,5047
1,0,3.4,58,4,13,436,400.0,5047
1,1,4.3,1252,30,22,922,800.0,5047
0,0,4.2,704,30,13,332,500.0,5047
1,0,4.1,796,30,13,437,400.0,5047
0,1,4.2,731,30,13,393,800.0,5047
0,0,4.2,223,30,13,501,800.0,5047
0,0,4.1,707,30,13,445,850.0,5047
1,0,4.2,261,30,13,389,700.0,5047
1,1,4.2,150,1,13,462,600.0,1391
1,1,4.2,1901,30,13,423,800.0,5047
1,0,4.0,324,1,13,462,700.0,5047
1,0,4.6,228,30,13,359,400.0,5047
1,0,4.2,504,1,13,485,550.0,5047
1,0,4.1,130,30,13,473,650.0,5047
0,0,4.1,108,30,13,427,700.0,5047
1,0,3.8,918,1,16,484,800.0,5047
1,0,3.8,90,1,13,332,650.0,5047
1,0,3.8,144,1,13,533,700.0,5047
0,0,3.8,46,30,13,332,400.0,5047
0,0,4.0,62,30,13,332,150.0,5047
1,1,3.9,291,30,13,368,650.0,5047
0,0,3.2,59,30,16,436,550.0,5047
1,0,2.9,62,30,65,548,650.0,5047
1,0,2.6,157,30,13,346,450.0,5047
0,0,3.7,168,30,13,437,400.0,5047
1,0,4.6,143,42,29,930,500.0,5047
1,0,3.9,627,1,29,923,450.0,1924
1,0,4.1,414,30,62,330,500.0,5047
1,0,4.2,95,30,11,214,400.0,5047
1,0,4.4,4884,30,20,1402,750.0,5047
1,0,4.0,771,1,20,1589,450.0,5047
1,0,4.2,64,4,62,1510,500.0,5047
1,0,4.1,233,4,62,1628,200.0,5047
1,0,3.8,505,1,62,322,450.0,669
1,0,4.1,201,1,62,1597,300.0,4837
1,0,4.0,774,42,20,238,800.0,5047
1,0,3.7,125,28,62,1177,250.0,5047
1,0,3.8,540,4,20,1353,650.0,5047
1,0,3.7,176,4,62,1507,600.0,5047
1,0,4.1,296,30,62,1569,200.0,5047
1,0,3.6,91,28,72,298,500.0,5047
1,0,3.8,133,4,62,1636,200.0,4542
1,1,4.2,354,1,20,151,800.0,631
1,0,3.6,518,28,20,1589,400.0,5047
1,0,4.3,792,30,62,84,300.0,5047
1,0,4.2,504,1,13,485,550.0,921
1,0,4.1,1720,4,62,1355,400.0,5047
1,0,3.7,107,4,9,221,150.0,4868
1,0,3.9,55,0,62,235,300.0,5047
1,0,3.2,395,30,62,1196,300.0,5047
1,0,4.0,78,30,62,1079,100.0,5047
1,0,4.0,332,28,62,1589,300.0,5047
1,0,4.0,1975,28,20,294,800.0,5047
1,0,4.0,618,30,20,288,750.0,5047
1,0,3.3,261,73,20,1196,500.0,5047
1,0,4.0,253,30,30,773,300.0,5047
1,0,3.9,750,4,20,1277,500.0,5047
1,1,4.6,2556,1,22,1468,600.0,5047
1,0,3.9,210,30,11,778,400.0,5047
1,0,3.8,71,4,30,959,400.0,5047
1,0,3.9,230,1,29,235,650.0,1999
1,0,4.2,444,4,62,1547,100.0,5047
1,0,4.3,630,30,62,1454,200.0,5047
1,1,4.1,175,30,20,1591,500.0,5047
1,0,3.9,441,1,62,1592,400.0,5047
1,1,4.1,2723,0,20,296,800.0,5047
1,0,3.8,693,1,20,1474,750.0,5047
1,0,4.4,4401,30,20,286,600.0,5047
1,0,3.9,172,1,29,1465,750.0,2181
1,0,3.9,319,3,20,1196,650.0,5047
1,0,3.7,170,28,62,862,200.0,5047
1,0,3.2,208,30,12,1652,250.0,5047
1,0,4.1,163,4,62,684,500.0,5047
1,0,3.7,97,30,62,1386,350.0,5047
1,0,4.2,415,1,62,1190,500.0,1022
1,1,3.9,291,30,13,368,650.0,5047
1,0,4.2,1647,1,20,609,600.0,5047
1,1,4.1,364,30,20,1665,1200.0,5047
1,0,3.8,70,1,62,1547,100.0,5047
1,0,3.5,80,1,62,1670,250.0,5047
1,0,3.9,264,1,62,1547,200.0,5047
1,0,4.0,166,30,62,1589,400.0,5047
1,0,3.9,134,30,62,1647,400.0,5047
1,0,4.1,364,4,20,1566,550.0,5047
1,0,4.2,449,30,13,362,400.0,5047
1,0,3.9,56,4,30,773,400.0,5047
1,0,3.9,148,30,62,1121,400.0,5047
1,0,4.0,53,1,29,1113,600.0,1502
1,1,4.2,2115,1,20,1481,800.0,5047
1,0,3.9,67,30,62,817,200.0,5047
1,0,4.2,287,1,62,1156,350.0,5047
1,0,3.6,84,1,62,1589,250.0,5047
1,1,4.2,2171,28,60,10,1200.0,5047
1,1,4.2,1428,28,20,64,800.0,5047
1,0,3.7,93,4,62,1628,200.0,1735
1,1,3.9,1227,3,20,116,900.0,5047
1,0,4.1,164,30,62,256,400.0,5047
1,0,3.8,577,30,20,1421,900.0,432
1,1,4.2,166,30,20,924,800.0,3880
1,0,3.5,32,1,62,1486,150.0,5047
1,0,3.9,104,30,62,817,200.0,4636
1,0,3.9,38,1,30,949,150.0,5047
1,0,4.5,155,30,9,228,300.0,5047
1,1,4.2,3227,0,25,1156,1600.0,5047
1,0,2.8,109,73,20,616,500.0,5047
1,0,3.7,662,28,20,201,650.0,304
1,1,4.5,784,0,20,716,800.0,5047
1,0,3.0,73,73,20,1156,500.0,4607
1,0,3.9,85,28,62,1490,300.0,2906
1,0,4.3,659,30,30,181,500.0,5047
1,0,3.8,152,30,30,773,350.0,5047
1,0,4.1,337,30,62,547,300.0,5047
1,0,4.2,191,4,62,1636,250.0,3958
1,0,4.0,108,30,62,329,500.0,5047
1,0,4.1,438,30,30,791,500.0,5047
1,0,3.9,49,30,62,1587,200.0,5047
1,0,3.6,276,4,62,322,500.0,5047
1,1,4.2,1539,0,20,1054,800.0,5047
1,1,4.1,1063,30,21,987,1200.0,5047
1,0,3.6,195,30,20,597,800.0,5047
1,0,3.9,211,30,20,840,500.0,5047
1,0,4.3,860,1,30,789,500.0,5047
1,0,4.2,289,3,62,6,400.0,5047
1,0,4.2,146,1,9,215,400.0,5047
1,0,4.2,169,28,13,361,600.0,5047
1,0,3.9,134,30,62,866,350.0,5047
1,0,3.9,113,73,62,861,250.0,5047
1,0,3.9,91,30,62,230,200.0,5047
1,0,3.7,237,1,62,1571,200.0,5047
1,1,3.8,197,30,57,536,1000.0,5047
1,0,3.9,133,1,13,441,800.0,5047
1,0,4.0,90,28,0,181,500.0,5047
1,1,4.3,1252,30,22,922,800.0,5047
1,0,4.1,796,30,13,437,400.0,5047
1,0,3.8,918,1,16,484,800.0,5047
1,0,3.8,155,30,20,1597,450.0,5047
1,0,3.9,240,4,13,332,700.0,5047
1,0,3.6,41,0,13,401,700.0,5047
1,0,3.7,217,85,62,1474,800.0,3142
1,0,4.0,73,4,0,194,300.0,5047
1,0,4.1,192,30,30,789,300.0,5047
1,0,3.8,53,30,62,953,250.0,5047
1,0,3.9,61,73,9,214,150.0,5047
1,0,3.8,242,30,20,1089,650.0,5047
1,0,4.0,465,30,20,1597,600.0,5047
1,0,4.0,324,1,13,462,700.0,5047
1,0,2.6,307,73,20,1145,700.0,5047
1,0,3.7,47,30,66,844,400.0,5047
1,1,4.2,150,1,13,462,600.0,5047
1,0,3.0,290,1,62,1215,450.0,5047
1,0,4.4,356,30,30,773,400.0,5047
1,0,4.2,249,30,30,773,300.0,5047
1,0,3.8,82,0,62,327,1000.0,5047
1,0,3.9,91,30,13,439,300.0,5047
1,0,3.8,164,4,62,1476,600.0,5047
1,0,3.5,179,1,20,1208,600.0,5047
1,0,3.9,153,28,41,427,400.0,5047
1,0,3.5,79,30,20,72,600.0,5047
1,0,4.1,558,4,62,1547,150.0,5047
1,0,4.0,197,1,30,767,300.0,5047
1,1,4.3,1129,30,20,1009,1300.0,5047
1,0,4.0,89,30,62,1551,200.0,5047
1,0,2.8,45,1,20,1483,800.0,5047
1,0,3.7,54,4,13,359,600.0,5047
1,1,4.1,442,30,60,692,1200.0,5047
1,0,4.4,659,30,12,217,600.0,5047
1,0,4.2,261,30,13,389,700.0,5047
1,0,4.1,176,4,20,68,800.0,3310
1,0,3.8,61,4,62,1021,100.0,4287
1,0,3.8,75,1,62,836,200.0,246
1,1,4.5,1872,0,13,394,900.0,5047
1,0,4.1,30,30,9,231,100.0,5047
1,0,3.6,105,1,20,1678,700.0,4856
1,0,3.8,74,4,62,1589,300.0,4412
1,0,4.0,136,30,62,1571,350.0,5047
1,0,3.7,71,30,20,1209,450.0,5047
1,0,3.9,178,28,30,767,400.0,1637
1,0,3.9,233,30,20,1007,800.0,5047
1,0,2.7,97,4,20,1575,400.0,5047
1,0,3.8,144,1,13,533,700.0,5047
1,0,2.8,137,0,62,1451,300.0,5047
1,1,4.1,970,30,54,1313,1500.0,5047
1,0,3.9,135,1,20,1222,800.0,5047
1,0,3.7,514,4,13,458,600.0,5047
1,0,3.9,914,28,4,1266,1000.0,5047
1,0,2.9,177,30,20,1211,700.0,5047
1,0,3.9,157,85,20,1196,450.0,5047
1,0,3.9,70,1,30,846,400.0,5047
1,0,3.9,247,30,13,406,400.0,5047
1,0,3.6,62,1,65,985,600.0,5047
1,0,3.0,57,30,62,1329,400.0,5047
1,0,4.1,204,30,30,956,300.0,5047
1,0,3.9,519,1,20,561,900.0,5047
1,0,4.1,119,28,20,1485,800.0,5047
1,0,4.1,130,30,13,473,650.0,5047
1,0,2.6,208,28,20,602,650.0,5047
1,1,4.0,349,1,20,1519,1200.0,1161
1,0,3.3,128,1,62,1196,300.0,5047
1,0,4.0,1778,30,62,1444,200.0,5047
0,0,4.1,279,4,62,873,200.0,5047
1,0,3.8,469,4,20,1208,750.0,5047
1,0,4.3,322,30,20,1547,400.0,5047
1,0,3.8,90,1,13,332,650.0,5047
1,0,3.6,81,73,20,1196,500.0,4950
1,0,3.9,214,0,20,1235,400.0,5047
1,0,4.3,316,4,62,1547,100.0,5047
1,0,3.5,56,30,30,958,400.0,5047
1,0,2.6,157,30,13,346,450.0,5047
1,1,4.1,553,30,20,991,900.0,5047
1,0,3.9,126,30,62,1589,400.0,1785
1,1,4.1,1403,28,26,1296,1100.0,5047
1,0,3.0,213,1,62,1428,400.0,5047
1,0,2.8,102,3,62,1196,350.0,5047
1,0,3.7,178,0,62,1196,400.0,5047
1,0,3.8,527,4,20,1156,500.0,5047
1,0,4.6,228,30,13,359,400.0,5047
1,0,3.7,158,30,20,251,700.0,5047
1,0,4.0,308,30,13,388,750.0,5047
0,0,3.8,148,4,22,1194,550.0,5047
1,0,3.9,388,1,20,299,650.0,5047
1,0,3.8,70,30,62,1451,200.0,5047
1,0,3.8,42,1,62,1589,300.0,5047
1,0,3.9,144,30,20,1268,550.0,3048
1,0,3.6,34,28,30,956,300.0,5047
1,0,4.0,507,28,19,460,1000.0,5047
1,0,3.7,133,30,20,607,700.0,3706
1,1,3.9,886,28,20,1156,900.0,5047
1,0,3.6,129,1,20,1091,600.0,5047
1,0,3.8,74,85,20,672,1000.0,4132
1,0,4.1,216,4,13,391,500.0,5047
1,0,4.4,181,30,9,231,250.0,5047
1,0,3.9,888,1,20,1434,750.0,5047
1,0,3.9,84,30,69,1121,400.0,5047
1,0,3.8,160,1,20,1196,700.0,5047
1,1,4.2,1901,30,13,423,800.0,5047
